customer_id,age,gender,item_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,promo_code_used,previous_purchases,payment_method,frequency_of_purchases,age_group,purchase_frequency_days,estimated_annual_orders,estimated_customer_lifetime_value,churn_risk_flag
155,41,Male,Dress,Clothing,98,Oklahoma,M,Charcoal,Fall,3.6,Yes,Next Day Air,Yes,Yes,21,Venmo,Quarterly,Adult,90,4.06,2455.88,0
156,63,Male,Socks,Clothing,77,Maine,S,Olive,Spring,4.3,Yes,Free Shipping,Yes,Yes,21,Bank Transfer,Quarterly,Senior,90,4.06,1929.62,0
157,35,Male,Shorts,Clothing,26,Missouri,M,Lavender,Fall,4.0,Yes,Standard,Yes,Yes,40,Debit Card,Annually,Adult,365,1.0,1066.0,0
158,36,Male,Hat,Accessories,68,Vermont,S,Yellow,Fall,3.0,Yes,Next Day Air,Yes,Yes,1,Bank Transfer,Fortnightly,Adult,14,26.07,1840.76,0
159,25,Male,Shirt,Clothing,73,Connecticut,XL,Teal,Fall,4.1,Yes,Standard,Yes,Yes,50,Bank Transfer,Monthly,Young Adult,30,12.17,4538.41,0
160,58,Male,Gloves,Accessories,27,New Hampshire,M,Charcoal,Fall,3.8,Yes,Store Pickup,Yes,Yes,39,Bank Transfer,Every 3 Months,Senior,90,4.06,1162.62,0
161,27,Male,Gloves,Accessories,23,Texas,M,Orange,Summer,4.6,Yes,Free Shipping,Yes,Yes,34,Venmo,Monthly,Young Adult,30,12.17,1061.91,0
162,65,Male,Backpack,Accessories,49,North Dakota,M,Olive,Fall,3.0,Yes,Express,Yes,Yes,29,Venmo,Fortnightly,Senior,14,26.07,2698.43,0
163,54,Male,Sunglasses,Accessories,74,California,M,Turquoise,Summer,3.0,Yes,Store Pickup,Yes,Yes,31,PayPal,Bi-Weekly,Middle-aged,14,26.07,4223.18,0
164,54,Male,Skirt,Clothing,67,Virginia,M,Purple,Summer,3.4,Yes,Standard,Yes,Yes,8,Debit Card,Weekly,Middle-aged,7,52.14,4029.38,0
165,59,Male,Handbag,Accessories,65,Delaware,S,Purple,Spring,2.6,Yes,Free Shipping,Yes,Yes,5,Credit Card,Fortnightly,Senior,14,26.07,2019.55,0
166,42,Male,Handbag,Accessories,60,Kentucky,S,Yellow,Winter,2.8,Yes,Store Pickup,Yes,Yes,7,Cash,Monthly,Adult,30,12.17,1150.2,0
167,46,Male,Sneakers,Footwear,31,Delaware,XL,Indigo,Fall,4.0,Yes,Store Pickup,Yes,Yes,30,Cash,Monthly,Middle-aged,30,12.17,1307.27,0
168,33,Male,Gloves,Accessories,27,Arkansas,M,Green,Fall,4.0,Yes,Express,Yes,Yes,14,Credit Card,Every 3 Months,Adult,90,4.06,487.62,0
169,34,Male,Shoes,Footwear,80,Louisiana,M,Magenta,Summer,3.0,Yes,Express,Yes,Yes,5,Cash,Fortnightly,Adult,14,26.07,2485.6,0
170,27,Male,Jacket,Outerwear,30,Nevada,S,Gold,Summer,3.3,Yes,Standard,Yes,Yes,3,PayPal,Every 3 Months,Young Adult,90,4.06,211.8,0
171,52,Male,Shirt,Clothing,25,Wyoming,M,Maroon,Fall,2.6,Yes,Store Pickup,Yes,Yes,46,Venmo,Bi-Weekly,Middle-aged,14,26.07,1801.75,0
172,29,Male,Shorts,Clothing,35,Virginia,M,Blue,Summer,3.6,Yes,Store Pickup,Yes,Yes,4,Credit Card,Weekly,Young Adult,7,52.14,1964.9,0
173,54,Male,Jewelry,Accessories,67,Nebraska,M,Violet,Summer,3.9,Yes,Next Day Air,Yes,Yes,42,Credit Card,Bi-Weekly,Middle-aged,14,26.07,4560.69,0
174,25,Male,Hat,Accessories,46,Hawaii,M,Turquoise,Fall,3.4,Yes,Standard,Yes,Yes,30,Cash,Annually,Young Adult,365,1.0,1426.0,0
175,41,Male,Shoes,Footwear,35,Vermont,L,Brown,Winter,3.5,Yes,Express,Yes,Yes,37,Venmo,Annually,Adult,365,1.0,1330.0,0
176,53,Male,Coat,Outerwear,86,Oklahoma,L,Violet,Fall,2.8,Yes,Next Day Air,Yes,Yes,2,Bank Transfer,Annually,Middle-aged,365,1.0,258.0,0
177,53,Male,Backpack,Accessories,81,New Hampshire,L,Black,Spring,2.7,Yes,Next Day Air,Yes,Yes,30,Credit Card,Quarterly,Middle-aged,90,4.06,2758.86,0
178,21,Male,Hoodie,Clothing,42,Kansas,L,Magenta,Fall,3.7,Yes,Next Day Air,Yes,Yes,47,Bank Transfer,Monthly,Young Adult,30,12.17,2485.14,0
179,61,Male,Skirt,Clothing,43,Idaho,L,Lavender,Fall,4.3,Yes,2-Day Shipping,Yes,Yes,21,PayPal,Quarterly,Senior,90,4.06,1077.58,0
180,64,Male,Boots,Footwear,31,Illinois,M,Violet,Fall,4.9,Yes,Store Pickup,Yes,Yes,9,Bank Transfer,Fortnightly,Senior,14,26.07,1087.17,0
181,51,Male,Sandals,Footwear,81,South Dakota,L,Green,Fall,3.3,Yes,Store Pickup,Yes,Yes,12,Debit Card,Fortnightly,Middle-aged,14,26.07,3083.67,0
182,32,Male,Pants,Clothing,61,Massachusetts,M,Beige,Summer,4.7,Yes,Next Day Air,Yes,Yes,4,Bank Transfer,Weekly,Adult,7,52.14,3424.54,0
183,38,Male,Gloves,Accessories,96,Alabama,XL,Purple,Summer,2.8,Yes,Store Pickup,Yes,Yes,10,Debit Card,Annually,Adult,365,1.0,1056.0,0
184,58,Male,Skirt,Clothing,29,Ohio,XL,Beige,Spring,3.6,Yes,2-Day Shipping,Yes,Yes,26,Credit Card,Weekly,Senior,7,52.14,2266.06,0
185,32,Male,Sneakers,Footwear,33,Hawaii,L,Cyan,Spring,3.0,Yes,Express,Yes,Yes,40,Cash,Fortnightly,Adult,14,26.07,2180.31,0
186,46,Male,T-shirt,Clothing,32,Wisconsin,XL,Silver,Summer,4.5,Yes,Store Pickup,Yes,Yes,34,Bank Transfer,Fortnightly,Middle-aged,14,26.07,1922.24,0
187,39,Male,Backpack,Accessories,56,Minnesota,S,Lavender,Summer,2.9,Yes,Standard,Yes,Yes,31,Debit Card,Annually,Adult,365,1.0,1792.0,0
188,19,Male,Shoes,Footwear,94,Georgia,S,Purple,Spring,3.3,Yes,Store Pickup,Yes,Yes,1,Bank Transfer,Bi-Weekly,Young Adult,14,26.07,2544.58,0
189,50,Male,Hoodie,Clothing,53,Arkansas,M,Pink,Spring,3.1,Yes,Express,Yes,Yes,5,Bank Transfer,Bi-Weekly,Middle-aged,14,26.07,1646.71,0
190,36,Male,Blouse,Clothing,82,West Virginia,M,Maroon,Fall,4.4,Yes,Next Day Air,Yes,Yes,4,Credit Card,Weekly,Adult,7,52.14,4603.48,0
191,65,Male,Coat,Outerwear,70,Indiana,XL,Beige,Fall,3.0,Yes,Free Shipping,Yes,Yes,48,Venmo,Quarterly,Senior,90,4.06,3644.2,0
192,64,Male,Hat,Accessories,76,Utah,M,Gray,Fall,3.9,Yes,Free Shipping,Yes,Yes,29,Cash,Every 3 Months,Senior,90,4.06,2512.56,0
193,46,Male,Shoes,Footwear,29,Nebraska,L,Turquoise,Summer,2.9,Yes,Express,Yes,Yes,12,PayPal,Bi-Weekly,Middle-aged,14,26.07,1104.03,0
194,36,Male,Belt,Accessories,100,North Dakota,S,Silver,Fall,3.0,Yes,Standard,Yes,Yes,29,Venmo,Annually,Adult,365,1.0,3000.0,0
195,51,Male,Backpack,Accessories,94,Missouri,M,Olive,Spring,3.1,Yes,Express,Yes,Yes,15,Debit Card,Quarterly,Middle-aged,90,4.06,1791.64,0
196,51,Male,Jacket,Outerwear,25,New York,M,Magenta,Fall,4.3,Yes,Free Shipping,Yes,Yes,34,Credit Card,Monthly,Middle-aged,30,12.17,1154.25,0
197,38,Male,Boots,Footwear,88,Washington,M,Lavender,Summer,3.9,Yes,Next Day Air,Yes,Yes,41,Credit Card,Fortnightly,Adult,14,26.07,5902.16,0
198,59,Male,Scarf,Accessories,78,South Carolina,M,Black,Fall,3.2,Yes,2-Day Shipping,Yes,Yes,41,Credit Card,Monthly,Senior,30,12.17,4147.26,0
199,57,Male,Jewelry,Accessories,45,Utah,M,Turquoise,Winter,4.8,Yes,Standard,Yes,Yes,39,Credit Card,Fortnightly,Middle-aged,14,26.07,2928.15,0
200,54,Male,Hat,Accessories,73,Idaho,XL,Green,Summer,3.8,Yes,Express,Yes,Yes,32,Cash,Weekly,Middle-aged,7,52.14,6142.22,0
201,25,Male,Dress,Clothing,61,Pennsylvania,S,Teal,Summer,3.3,Yes,Next Day Air,Yes,Yes,29,Venmo,Monthly,Young Adult,30,12.17,2511.37,0
202,69,Male,Blouse,Clothing,22,Missouri,S,Beige,Fall,4.3,Yes,Free Shipping,Yes,Yes,15,Bank Transfer,Annually,Senior,365,1.0,352.0,0
203,57,Male,Hat,Accessories,38,Nebraska,L,Magenta,Spring,2.7,Yes,Express,Yes,Yes,33,Venmo,Annually,Middle-aged,365,1.0,1292.0,0
204,70,Male,Scarf,Accessories,38,Indiana,S,Yellow,Fall,3.2,Yes,Next Day Air,Yes,Yes,18,Bank Transfer,Weekly,Senior,7,52.14,2665.32,0
205,24,Male,Sneakers,Footwear,100,Arizona,M,Yellow,Fall,4.0,Yes,Store Pickup,Yes,Yes,35,Cash,Bi-Weekly,Young Adult,14,26.07,6107.0,0
206,67,Male,Shirt,Clothing,64,Hawaii,M,Silver,Winter,3.0,Yes,Standard,Yes,Yes,25,PayPal,Weekly,Senior,7,52.14,4936.96,0
207,24,Male,T-shirt,Clothing,55,Wisconsin,L,Silver,Summer,4.2,Yes,Free Shipping,Yes,Yes,6,Venmo,Fortnightly,Young Adult,14,26.07,1763.85,0
208,62,Male,Gloves,Accessories,91,Rhode Island,M,Silver,Summer,2.9,Yes,Express,Yes,Yes,17,Bank Transfer,Bi-Weekly,Senior,14,26.07,3919.37,0
209,57,Male,Skirt,Clothing,38,Wisconsin,M,Gold,Spring,4.1,Yes,Store Pickup,Yes,Yes,17,Credit Card,Monthly,Middle-aged,30,12.17,1108.46,0
210,55,Male,Sandals,Footwear,97,Minnesota,S,Olive,Winter,3.2,Yes,Store Pickup,Yes,Yes,44,Cash,Every 3 Months,Middle-aged,90,4.06,4661.82,0
211,45,Male,Jacket,Outerwear,22,Vermont,L,Teal,Fall,3.0,Yes,2-Day Shipping,Yes,Yes,6,PayPal,Fortnightly,Middle-aged,14,26.07,705.54,0
212,69,Male,Skirt,Clothing,92,South Dakota,L,Maroon,Fall,4.2,Yes,2-Day Shipping,Yes,Yes,45,Debit Card,Fortnightly,Senior,14,26.07,6538.44,0
213,67,Male,Handbag,Accessories,84,Virginia,L,Blue,Fall,4.2,Yes,Express,Yes,Yes,7,Debit Card,Annually,Senior,365,1.0,672.0,0
214,30,Male,Handbag,Accessories,93,Nevada,L,Peach,Fall,4.4,Yes,Store Pickup,Yes,Yes,11,Debit Card,Every 3 Months,Young Adult,90,4.06,1400.58,0
215,24,Male,Jacket,Outerwear,50,Hawaii,L,Blue,Summer,4.2,Yes,Next Day Air,Yes,Yes,41,Cash,Every 3 Months,Young Adult,90,4.06,2253.0,0
216,62,Male,Scarf,Accessories,64,New Jersey,S,Orange,Spring,2.8,Yes,2-Day Shipping,Yes,Yes,24,PayPal,Bi-Weekly,Senior,14,26.07,3204.48,0
217,43,Male,Shorts,Clothing,61,Massachusetts,L,Yellow,Spring,3.7,Yes,Free Shipping,Yes,Yes,21,Venmo,Weekly,Adult,7,52.14,4461.54,0
218,35,Male,Sunglasses,Accessories,48,Oklahoma,M,Purple,Winter,3.5,Yes,Next Day Air,Yes,Yes,24,Bank Transfer,Annually,Adult,365,1.0,1200.0,0
219,28,Male,T-shirt,Clothing,45,California,S,Magenta,Spring,2.9,Yes,Store Pickup,Yes,Yes,8,Credit Card,Quarterly,Young Adult,90,4.06,542.7,0
220,32,Male,Belt,Accessories,88,Nevada,M,Cyan,Spring,3.0,Yes,Free Shipping,Yes,Yes,12,Cash,Fortnightly,Adult,14,26.07,3350.16,0
221,39,Male,Sneakers,Footwear,57,Arizona,S,Indigo,Spring,3.7,Yes,Express,Yes,Yes,48,Debit Card,Fortnightly,Adult,14,26.07,4221.99,0
222,28,Male,Hat,Accessories,68,North Carolina,XL,Magenta,Summer,4.4,Yes,Store Pickup,Yes,Yes,6,Bank Transfer,Quarterly,Young Adult,90,4.06,684.08,0
223,47,Male,Gloves,Accessories,94,New York,XL,Gray,Spring,4.5,Yes,2-Day Shipping,Yes,Yes,14,PayPal,Fortnightly,Middle-aged,14,26.07,3766.58,0
224,20,Male,Pants,Clothing,41,Wyoming,M,Turquoise,Spring,4.8,Yes,Free Shipping,Yes,Yes,34,PayPal,Annually,Young Adult,365,1.0,1435.0,0
225,63,Male,Socks,Clothing,83,South Dakota,S,Beige,Summer,2.9,Yes,Free Shipping,Yes,Yes,12,Cash,Every 3 Months,Senior,90,4.06,1332.98,0
226,25,Male,Jacket,Outerwear,22,Arkansas,M,Olive,Spring,3.2,Yes,Next Day Air,Yes,Yes,11,Bank Transfer,Annually,Young Adult,365,1.0,264.0,0
227,29,Male,Shoes,Footwear,74,Texas,L,Violet,Spring,3.3,Yes,Free Shipping,Yes,Yes,5,PayPal,Monthly,Young Adult,30,12.17,1270.58,0
228,50,Male,Jeans,Clothing,90,Rhode Island,M,Turquoise,Winter,4.2,Yes,Standard,Yes,Yes,25,Venmo,Fortnightly,Middle-aged,14,26.07,4596.3,0
229,18,Male,Socks,Clothing,79,New Hampshire,M,White,Spring,2.9,Yes,Store Pickup,Yes,Yes,11,Credit Card,Annually,Young Adult,365,1.0,948.0,0
230,70,Male,Sandals,Footwear,28,Ohio,S,Silver,Spring,4.6,Yes,Next Day Air,Yes,Yes,27,PayPal,Every 3 Months,Senior,90,4.06,869.68,0
231,66,Male,Scarf,Accessories,88,Utah,L,Olive,Fall,4.1,Yes,Standard,Yes,Yes,43,Credit Card,Annually,Senior,365,1.0,3872.0,0
232,28,Male,Blouse,Clothing,26,Tennessee,M,Blue,Spring,3.1,Yes,2-Day Shipping,Yes,Yes,18,Debit Card,Every 3 Months,Young Adult,90,4.06,573.56,0
233,54,Male,Jewelry,Accessories,27,Hawaii,L,Purple,Winter,4.2,Yes,Express,Yes,Yes,32,Bank Transfer,Bi-Weekly,Middle-aged,14,26.07,1567.89,0
234,19,Male,Sweater,Clothing,83,Arizona,XL,Yellow,Fall,4.5,Yes,Next Day Air,Yes,Yes,27,Bank Transfer,Every 3 Months,Young Adult,90,4.06,2577.98,0
235,20,Male,Gloves,Accessories,39,South Dakota,S,Silver,Summer,3.7,Yes,Next Day Air,Yes,Yes,24,Credit Card,Weekly,Young Adult,7,52.14,2969.46,0
236,43,Male,Sunglasses,Accessories,89,New Jersey,M,Cyan,Winter,3.7,Yes,Free Shipping,Yes,Yes,31,Debit Card,Quarterly,Adult,90,4.06,3120.34,0
237,38,Male,Coat,Outerwear,68,North Dakota,L,Green,Winter,3.4,Yes,Next Day Air,Yes,Yes,39,PayPal,Fortnightly,Adult,14,26.07,4424.76,0
238,50,Male,Dress,Clothing,90,Iowa,M,Beige,Summer,3.0,Yes,Store Pickup,Yes,Yes,36,Debit Card,Fortnightly,Middle-aged,14,26.07,5586.3,0
239,64,Male,Skirt,Clothing,34,Ohio,M,Peach,Fall,4.2,Yes,Free Shipping,Yes,Yes,5,Cash,Annually,Senior,365,1.0,204.0,0
240,49,Male,Pants,Clothing,51,Vermont,L,Yellow,Summer,2.9,Yes,Express,Yes,Yes,47,Credit Card,Bi-Weekly,Middle-aged,14,26.07,3726.57,0
241,47,Male,Sweater,Clothing,45,Montana,XL,Turquoise,Winter,3.5,Yes,Free Shipping,Yes,Yes,29,Bank Transfer,Fortnightly,Middle-aged,14,26.07,2478.15,0
242,36,Male,Hoodie,Clothing,88,Delaware,M,Peach,Winter,4.1,Yes,Free Shipping,Yes,Yes,43,Venmo,Bi-Weekly,Adult,14,26.07,6078.16,0
243,55,Male,Coat,Outerwear,85,New York,L,Gray,Summer,4.3,Yes,Store Pickup,Yes,Yes,40,Debit Card,Every 3 Months,Middle-aged,90,4.06,3745.1,0
244,25,Male,Jewelry,Accessories,100,Kentucky,M,Olive,Winter,2.8,Yes,2-Day Shipping,Yes,Yes,4,Debit Card,Monthly,Young Adult,30,12.17,1617.0,0
245,53,Male,Belt,Accessories,42,Oregon,S,Indigo,Spring,4.9,Yes,2-Day Shipping,Yes,Yes,39,PayPal,Weekly,Middle-aged,7,52.14,3827.88,0
246,49,Male,Sandals,Footwear,53,Rhode Island,L,Charcoal,Summer,3.3,Yes,Next Day Air,Yes,Yes,45,Venmo,Fortnightly,Middle-aged,14,26.07,3766.71,0
247,35,Male,Sunglasses,Accessories,86,Nevada,XL,Beige,Spring,3.2,Yes,Express,Yes,Yes,20,Venmo,Bi-Weekly,Adult,14,26.07,3962.02,0
248,29,Male,Sweater,Clothing,66,Montana,XL,Brown,Spring,4.4,Yes,Standard,Yes,Yes,14,Debit Card,Weekly,Young Adult,7,52.14,4365.24,0
249,47,Male,Belt,Accessories,100,Pennsylvania,M,Blue,Winter,4.8,Yes,Express,Yes,Yes,33,PayPal,Weekly,Middle-aged,7,52.14,8514.0,0
250,53,Male,Handbag,Accessories,47,Alaska,S,Teal,Fall,4.2,Yes,Standard,Yes,Yes,18,Credit Card,Annually,Middle-aged,365,1.0,893.0,0
251,33,Male,Skirt,Clothing,25,Mississippi,L,Black,Fall,4.0,Yes,Express,Yes,Yes,9,Bank Transfer,Weekly,Adult,7,52.14,1528.5,0
252,21,Male,Handbag,Accessories,51,Wyoming,XL,Gold,Winter,2.5,Yes,Standard,Yes,Yes,34,PayPal,Annually,Young Adult,365,1.0,1785.0,0
253,32,Male,Shorts,Clothing,41,Delaware,M,Violet,Summer,3.9,Yes,Free Shipping,Yes,Yes,33,Venmo,Fortnightly,Adult,14,26.07,2421.87,0
254,52,Male,Boots,Footwear,73,Oklahoma,L,Cyan,Winter,4.9,Yes,2-Day Shipping,Yes,Yes,15,Bank Transfer,Bi-Weekly,Middle-aged,14,26.07,2998.11,0
255,67,Male,Sunglasses,Accessories,42,Indiana,M,White,Winter,3.5,Yes,Store Pickup,Yes,Yes,4,PayPal,Bi-Weekly,Senior,14,26.07,1262.94,0
256,43,Male,Scarf,Accessories,20,Maryland,M,Charcoal,Spring,4.2,Yes,Free Shipping,Yes,Yes,25,Debit Card,Annually,Adult,365,1.0,520.0,0
257,58,Male,Jewelry,Accessories,30,South Dakota,XL,Violet,Spring,4.7,Yes,Express,Yes,Yes,20,Credit Card,Every 3 Months,Senior,90,4.06,721.8,0
258,20,Male,Handbag,Accessories,53,West Virginia,M,Red,Summer,4.5,Yes,Express,Yes,Yes,5,Credit Card,Quarterly,Young Adult,90,4.06,480.18,0
259,61,Male,Gloves,Accessories,74,Alabama,S,Lavender,Spring,2.8,Yes,Express,Yes,Yes,16,Cash,Quarterly,Senior,90,4.06,1484.44,0
260,32,Male,Jeans,Clothing,57,Louisiana,M,Gold,Fall,2.9,Yes,Standard,Yes,Yes,13,Debit Card,Annually,Adult,365,1.0,798.0,0
261,38,Male,Hat,Accessories,57,Montana,S,Red,Winter,3.2,Yes,2-Day Shipping,Yes,Yes,11,Credit Card,Every 3 Months,Adult,90,4.06,858.42,0
262,21,Male,Jeans,Clothing,77,California,L,Magenta,Winter,4.9,Yes,Standard,Yes,Yes,21,Credit Card,Annually,Young Adult,365,1.0,1694.0,0
263,37,Male,Pants,Clothing,40,Hawaii,M,Teal,Summer,3.7,Yes,Next Day Air,Yes,Yes,6,Debit Card,Annually,Adult,365,1.0,280.0,0
264,27,Male,Shorts,Clothing,46,Iowa,M,Purple,Summer,4.3,Yes,Store Pickup,Yes,Yes,29,Venmo,Monthly,Young Adult,30,12.17,1893.82,0
265,36,Male,Pants,Clothing,78,Colorado,S,Charcoal,Fall,3.9,Yes,Store Pickup,Yes,Yes,15,Cash,Annually,Adult,365,1.0,1248.0,0
266,32,Male,Backpack,Accessories,59,Michigan,M,Gray,Spring,3.2,Yes,2-Day Shipping,Yes,Yes,17,Bank Transfer,Bi-Weekly,Adult,14,26.07,2541.13,0
267,51,Male,Jewelry,Accessories,75,Louisiana,L,White,Summer,3.1,Yes,Express,Yes,Yes,32,Credit Card,Weekly,Middle-aged,7,52.14,6310.5,0
268,64,Male,Sweater,Clothing,54,Maryland,M,Olive,Spring,3.9,Yes,2-Day Shipping,Yes,Yes,42,Venmo,Annually,Senior,365,1.0,2322.0,0
269,68,Male,Shoes,Footwear,42,Georgia,M,Charcoal,Spring,2.6,Yes,Store Pickup,Yes,Yes,21,Cash,Monthly,Senior,30,12.17,1393.14,0
270,68,Male,Blouse,Clothing,44,Georgia,M,Charcoal,Winter,3.3,Yes,Next Day Air,Yes,Yes,9,Cash,Bi-Weekly,Senior,14,26.07,1543.08,0
271,33,Male,Jeans,Clothing,52,North Dakota,XL,Orange,Fall,4.6,Yes,Free Shipping,Yes,Yes,16,Bank Transfer,Annually,Adult,365,1.0,884.0,0
272,65,Male,Sunglasses,Accessories,69,Maryland,XL,Yellow,Summer,4.6,Yes,Express,Yes,Yes,42,Credit Card,Fortnightly,Senior,14,26.07,4696.83,0
273,48,Male,Jewelry,Accessories,26,Oregon,M,Beige,Summer,4.4,Yes,2-Day Shipping,Yes,Yes,37,Debit Card,Bi-Weekly,Middle-aged,14,26.07,1639.82,0
274,69,Male,Coat,Outerwear,33,North Dakota,S,Silver,Spring,4.2,Yes,Express,Yes,Yes,32,Debit Card,Quarterly,Senior,90,4.06,1189.98,0
275,59,Male,Jewelry,Accessories,32,Maryland,M,Indigo,Spring,3.0,Yes,Express,Yes,Yes,28,Cash,Bi-Weekly,Senior,14,26.07,1730.24,0
276,48,Male,Backpack,Accessories,85,Virginia,XL,Lavender,Winter,4.0,Yes,Express,Yes,Yes,13,Credit Card,Weekly,Middle-aged,7,52.14,5536.9,0
277,25,Male,Skirt,Clothing,30,South Dakota,XL,Turquoise,Fall,3.5,Yes,Express,Yes,Yes,11,Bank Transfer,Fortnightly,Young Adult,14,26.07,1112.1,0
278,29,Male,Shirt,Clothing,29,Georgia,M,Green,Winter,3.0,Yes,Store Pickup,Yes,Yes,36,Bank Transfer,Bi-Weekly,Young Adult,14,26.07,1800.03,0
279,57,Male,Sweater,Clothing,95,Hawaii,M,Orange,Spring,3.7,Yes,Express,Yes,Yes,23,Debit Card,Annually,Middle-aged,365,1.0,2280.0,0
280,23,Male,Sneakers,Footwear,69,Arkansas,L,Turquoise,Summer,4.0,Yes,Standard,Yes,Yes,37,Bank Transfer,Monthly,Young Adult,30,12.17,3392.73,0
281,45,Male,Sandals,Footwear,69,Montana,S,Cyan,Fall,4.2,Yes,2-Day Shipping,Yes,Yes,21,Cash,Bi-Weekly,Middle-aged,14,26.07,3247.83,0
282,38,Male,Belt,Accessories,61,Oklahoma,XL,Charcoal,Spring,2.5,Yes,Standard,Yes,Yes,22,Debit Card,Bi-Weekly,Adult,14,26.07,2932.27,0
283,21,Male,Skirt,Clothing,94,Minnesota,M,Teal,Summer,3.0,Yes,2-Day Shipping,Yes,Yes,9,Cash,Monthly,Young Adult,30,12.17,1989.98,0
284,32,Male,Sweater,Clothing,30,Montana,S,Maroon,Fall,3.2,Yes,Next Day Air,Yes,Yes,16,Venmo,Annually,Adult,365,1.0,510.0,0
285,63,Male,Skirt,Clothing,45,Ohio,M,Red,Summer,3.5,Yes,Standard,Yes,Yes,4,PayPal,Quarterly,Senior,90,4.06,362.7,0
286,29,Male,Handbag,Accessories,39,Kentucky,XL,Yellow,Summer,4.8,Yes,Express,Yes,Yes,3,Debit Card,Bi-Weekly,Young Adult,14,26.07,1133.73,0
287,27,Male,Jewelry,Accessories,51,Nebraska,L,Gray,Summer,2.6,Yes,Store Pickup,Yes,Yes,6,Debit Card,Annually,Young Adult,365,1.0,357.0,0
288,56,Male,Scarf,Accessories,37,Delaware,L,Blue,Spring,3.4,Yes,2-Day Shipping,Yes,Yes,18,Venmo,Fortnightly,Middle-aged,14,26.07,1630.59,0
289,30,Male,T-shirt,Clothing,62,North Carolina,M,Lavender,Winter,3.7,Yes,2-Day Shipping,Yes,Yes,34,Venmo,Bi-Weekly,Young Adult,14,26.07,3724.34,0
290,49,Male,Coat,Outerwear,85,New York,M,Yellow,Fall,4.5,Yes,2-Day Shipping,Yes,Yes,26,Credit Card,Monthly,Middle-aged,30,12.17,3244.45,0
291,58,Male,T-shirt,Clothing,33,Colorado,M,Indigo,Winter,3.7,Yes,Standard,Yes,Yes,50,PayPal,Weekly,Senior,7,52.14,3370.62,0
292,57,Male,Dress,Clothing,26,Delaware,XL,Violet,Fall,3.3,Yes,Next Day Air,Yes,Yes,40,Bank Transfer,Monthly,Middle-aged,30,12.17,1356.42,0
293,60,Male,Shoes,Footwear,99,Utah,M,Green,Spring,4.7,Yes,Free Shipping,Yes,Yes,24,Cash,Quarterly,Senior,90,4.06,2777.94,0
294,69,Male,Handbag,Accessories,39,Connecticut,M,White,Spring,2.7,Yes,Express,Yes,Yes,33,PayPal,Annually,Senior,365,1.0,1326.0,0
295,70,Male,Skirt,Clothing,20,New Jersey,M,Gold,Spring,4.6,Yes,Store Pickup,Yes,Yes,19,Credit Card,Every 3 Months,Senior,90,4.06,461.2,0
296,53,Male,Sunglasses,Accessories,42,West Virginia,M,Indigo,Winter,2.7,Yes,Store Pickup,Yes,Yes,24,Credit Card,Quarterly,Middle-aged,90,4.06,1178.52,0
297,25,Male,Sandals,Footwear,74,Indiana,S,Lavender,Spring,4.8,Yes,2-Day Shipping,Yes,Yes,19,Credit Card,Weekly,Young Adult,7,52.14,5264.36,0
298,48,Male,Shoes,Footwear,26,Delaware,XL,Purple,Summer,4.4,Yes,Standard,Yes,Yes,4,Credit Card,Bi-Weekly,Middle-aged,14,26.07,781.82,0
299,69,Male,T-shirt,Clothing,53,Maryland,M,Lavender,Winter,4.0,Yes,Standard,Yes,Yes,11,Venmo,Every 3 Months,Senior,90,4.06,798.18,0
300,25,Male,Sneakers,Footwear,80,Pennsylvania,M,Maroon,Summer,3.2,Yes,Next Day Air,Yes,Yes,28,PayPal,Fortnightly,Young Adult,14,26.07,4325.6,0
301,29,Male,Hat,Accessories,98,Iowa,M,Teal,Spring,4.4,Yes,Store Pickup,Yes,Yes,24,PayPal,Weekly,Young Adult,7,52.14,7461.72,0
302,46,Male,Skirt,Clothing,95,Pennsylvania,M,Green,Spring,3.8,Yes,Standard,Yes,Yes,25,Credit Card,Every 3 Months,Middle-aged,90,4.06,2760.7,0
303,37,Male,Sweater,Clothing,44,Delaware,L,Olive,Summer,3.6,Yes,Express,Yes,Yes,27,Bank Transfer,Every 3 Months,Adult,90,4.06,1366.64,0
304,20,Male,Sandals,Footwear,60,Oregon,M,Turquoise,Summer,3.3,Yes,Next Day Air,Yes,Yes,49,Venmo,Weekly,Young Adult,7,52.14,6068.4,0
305,40,Male,Dress,Clothing,84,Oregon,M,Green,Winter,3.4,Yes,Next Day Air,Yes,Yes,45,Credit Card,Bi-Weekly,Adult,14,26.07,5969.88,0
306,60,Male,Sweater,Clothing,59,Utah,M,Teal,Fall,3.5,Yes,2-Day Shipping,Yes,Yes,26,PayPal,Annually,Senior,365,1.0,1593.0,0
307,26,Male,Jacket,Outerwear,49,North Dakota,S,White,Summer,3.6,Yes,Express,Yes,Yes,4,Cash,Annually,Young Adult,365,1.0,245.0,0
308,29,Male,Gloves,Accessories,32,Florida,M,Orange,Winter,3.2,Yes,Free Shipping,Yes,Yes,3,Credit Card,Every 3 Months,Young Adult,90,4.06,225.92,0
309,66,Male,Handbag,Accessories,29,Maryland,M,Beige,Fall,3.7,Yes,Standard,Yes,Yes,45,Venmo,Bi-Weekly,Senior,14,26.07,2061.03,0
